"","Term","Freq","id","class"
"40354","アドリアン・ラビオ",1,322,"s"
"40355","クラブ",2,322,"s"
"40356","シーズン",1,322,"s"
"40357","チーム",1,322,"s"
"40358","トップ",1,322,"s"
"40359","プレミア",1,322,"s"
"40360","メンバー",1,322,"s"
"40361","ユヴェントス",3,322,"s"
"40362","ラビオ",2,322,"s"
"40363","リスト",1,322,"s"
"40364","リーグ",2,322,"s"
"40365","下部",1,322,"s"
"40366","予備",1,322,"s"
"40367","出身",1,322,"s"
"40368","月",1,322,"s"
"40369","模様",1,322,"s"
"40370","状況",1,322,"s"
"40371","現行",1,322,"s"
"40372","生まれ",1,322,"s"
"40373","複数",1,322,"s"
"40374","選手",1,322,"s"
"40375","FIFA",1,322,"s"
"40376","PSG",1,322,"s"
"40377","アン",1,322,"s"
"40378","イタリア",1,322,"s"
"40379","サンジェルマン",2,322,"s"
"40380","トウットスポルト",1,322,"s"
"40381","バルセロナ",1,322,"s"
"40382","パリ",2,322,"s"
"40383","フランス",2,322,"s"
"40384","ロシア",1,322,"s"
"40385","ワールドカップ",1,322,"s"
"40386","人",1,322,"s"
"40387","入り",1,322,"s"
"40388","名",1,322,"s"
"40389","年",3,322,"s"
"40390","戦",1,322,"s"
"40391","日",2,322,"s"
"40392","歩",1,322,"s"
"40393","歳",1,322,"s"
"40394","紙",1,322,"s"
"40395","1",1,322,"s"
"40396","1995",1,322,"s"
"40397","2012",1,322,"s"
"40398","2018",1,322,"s"
"40399","2019",1,322,"s"
"40400","23",2,322,"s"
"40401","24",1,322,"s"
"40402","30",1,322,"s"
"40403","32",1,322,"s"
"40404","6",1,322,"s"
"40405","一",1,322,"s"
"40406","もの",1,322,"s"
"40407","よう",2,322,"s"
"40408","られる",1,321,"s"
"40409","れる",2,321,"s"
"40410","ある",1,321,"s"
"40411","いる",1,321,"s"
"40412","する",15,321,"s"
"40413","できる",1,321,"s"
"40414","なる",1,321,"s"
"40415","もつ",1,321,"s"
"40416","助ける",1,321,"s"
"40417","匂わせる",1,321,"s"
"40418","向かう",1,321,"s"
"40419","奪える",1,321,"s"
"40420","好む",2,321,"s"
"40421","思う",2,321,"s"
"40422","成し遂げる",1,321,"s"
"40423","持つ",1,321,"s"
"40424","掲げる",1,321,"s"
"40425","教える",1,321,"s"
"40426","気に入る",1,321,"s"
"40427","続ける",2,321,"s"
"40428","行く",1,321,"s"
"40429","話す",3,321,"s"
"40430","走り回る",1,321,"s"
"40431","違う",1,321,"s"
"40432","いく",1,321,"s"
"40433","いける",1,321,"s"
"40434","くる",1,321,"s"
"40435","すぎる",1,321,"s"
"40436","プレー",5,321,"s"
"40437","一緒",1,321,"s"
"40438","仕事",1,321,"s"
"40439","代表",1,321,"s"
"40440","優勝",2,321,"s"
"40441","加入",1,321,"s"
"40442","否定",1,321,"s"
"40443","対処",1,321,"s"
"40444","対戦",1,321,"s"
"40445","成長",1,321,"s"
"40446","所属",1,321,"s"
"40447","扱い",1,321,"s"
"40448","批判",4,321,"s"
"40449","期待",1,321,"s"
"40450","活躍",2,321,"s"
"40451","移籍",3,321,"s"
"40452","言及",2,321,"s"
"40453","貢献",1,321,"s"
"40454","退団",1,321,"s"
"40455","容赦",1,321,"s"
"40456","C",1,321,"s"
"40457","MF",1,321,"s"
"40458","あと",1,321,"s"
"40459","イブニング",1,321,"s"
"40460","キャリア",1,321,"s"
"40461","クラブ",4,321,"s"
"40462","ケヴィン",1,321,"s"
"40463","ゴール",1,321,"s"
"40464","サイズ",1,321,"s"
"40465","サッカー",1,321,"s"
"40466","シティ",3,321,"s"
"40467","シルバ",1,321,"s"
"40468","シーズン",2,321,"s"
"40469","タフ",1,321,"s"
"40470","チャンピオンズ",1,321,"s"
"40471","テクニシャン",1,321,"s"
"40472","トゥーレ",1,321,"s"
"40473","ニュース",1,321,"s"
"40474","パワー",1,321,"s"
"40475","ビッグ",2,321,"s"
"40476","ピッチ",1,321,"s"
"40477","ファンタスティック",1,321,"s"
"40478","フットボーラー",1,321,"s"
"40479","ボール",1,321,"s"
"40480","ポグバ",4,321,"s"
"40481","メディア",1,321,"s"
"40482","ヤヤ・トゥーレ",1,321,"s"
"40483","ライバル",1,321,"s"
"40484","リーグ",3,321,"s"
"40485","レベル",1,321,"s"
"40486","主力",1,321,"s"
"40487","人生",1,321,"s"
"40488","奥さん",1,321,"s"
"40489","妻",1,321,"s"
"40490","最大",1,321,"s"
"40491","最高",1,321,"s"
"40492","気",1,321,"s"
"40493","特徴",1,321,"s"
"40494","現役",1,321,"s"
"40495","美人",1,321,"s"
"40496","興味",1,321,"s"
"40497","表れ",1,321,"s"
"40498","誰か",1,321,"s"
"40499","選手",5,321,"s"
"40500","野心",1,321,"s"
"40501","これら",1,321,"s"
"40502","それ",3,321,"s"
"40503","何",1,321,"s"
"40504","僕",9,321,"s"
"40505","彼",4,321,"s"
"40506","彼女",1,321,"s"
"40507","一部",2,321,"s"
"40508","以降",1,321,"s"
"40509","何かしら",1,321,"s"
"40510","先日",1,321,"s"
"40511","全て",1,321,"s"
"40512","全体",1,321,"s"
"40513","U",1,321,"s"
"40514","イングランド",1,321,"s"
"40515","ダビド",1,321,"s"
"40516","デ・ブライネ",1,321,"s"
"40517","バルセロナ",1,321,"s"
"40518","ポール",1,321,"s"
"40519","マンチェスター",6,321,"s"
"40520","ユナイテッド",1,321,"s"
"40521","ヨーロッパ",1,321,"s"
"40522","日本",1,321,"s"
"40523","得意",1,321,"s"
"40524","重要",1,321,"s"
"40525","たち",2,321,"s"
"40526","先",1,321,"s"
"40527","年",2,321,"s"
"40528","年間",2,321,"s"
"40529","度",1,321,"s"
"40530","後",1,321,"s"
"40531","枚",1,321,"s"
"40532","2",1,321,"s"
"40533","2010",1,321,"s"
"40534","2020",1,321,"s"
"40535","26",1,321,"s"
"40536","3",1,321,"s"
"40537","8",1,321,"s"
"40538","こと",5,321,"s"
"40539","ため",1,321,"s"
"40540","つもり",1,321,"s"
"40541","はず",1,321,"s"
"40542","よう",1,321,"s"
"40543","れる",6,320,"s"
"40544","ある",3,320,"s"
"40545","かける",1,320,"s"
"40546","する",16,320,"s"
"40547","できる",2,320,"s"
"40548","なる",1,320,"s"
"40549","のぞかせる",1,320,"s"
"40550","わかる",1,320,"s"
"40551","任す",1,320,"s"
"40552","出す",2,320,"s"
"40553","取る",1,320,"s"
"40554","向く",1,320,"s"
"40555","変える",1,320,"s"
"40556","変わる",4,320,"s"
"40557","守る",1,320,"s"
"40558","巻き込む",1,320,"s"
"40559","思う",5,320,"s"
"40560","感じる",2,320,"s"
"40561","据える",1,320,"s"
"40562","明かす",1,320,"s"
"40563","率いる",1,320,"s"
"40564","考える",2,320,"s"
"40565","薄れる",1,320,"s"
"40566","行う",1,320,"s"
"40567","行く",2,320,"s"
"40568","言う",1,320,"s"
"40569","語る",2,320,"s"
"40570","いける",3,320,"s"
"40571","いる",9,320,"s"
"40572","くる",1,320,"s"
"40573","やる",1,320,"s"
"40574","チャレンジ",1,320,"s"
"40575","バック",5,320,"s"
"40576","不足",1,320,"s"
"40577","代表",6,320,"s"
"40578","前置き",1,320,"s"
"40579","参加",1,320,"s"
"40580","合宿",1,320,"s"
"40581","対応",1,320,"s"
"40582","左右",1,320,"s"
"40583","強調",1,320,"s"
"40584","意味",1,320,"s"
"40585","所属",1,320,"s"
"40586","招集",1,320,"s"
"40587","指揮",1,320,"s"
"40588","採用",2,320,"s"
"40589","期待",1,320,"s"
"40590","監督",6,320,"s"
"40591","示唆",1,320,"s"
"40592","解任",1,320,"s"
"40593","試合",1,320,"s"
"40594","選出",1,320,"s"
"40595","集合",1,320,"s"
"40596","MF",1,320,"s"
"40597","W",1,320,"s"
"40598","やり方",1,320,"s"
"40599","オプション",1,320,"s"
"40600","キャプテン",1,320,"s"
"40601","クラブ",1,320,"s"
"40602","コミュニケーション",2,320,"s"
"40603","サッカー",2,320,"s"
"40604","システム",1,320,"s"
"40605","チーム",1,320,"s"
"40606","プレッシャー",1,320,"s"
"40607","ミーティング",1,320,"s"
"40608","メンバー",2,320,"s"
"40609","中央",1,320,"s"
"40610","主将",1,320,"s"
"40611","全員",2,320,"s"
"40612","力",1,320,"s"
"40613","協会",1,320,"s"
"40614","後ろ",1,320,"s"
"40615","後任",1,320,"s"
"40616","意気込み",1,320,"s"
"40617","成績",1,320,"s"
"40618","戦術",1,320,"s"
"40619","方々",1,320,"s"
"40620","最後",1,320,"s"
"40621","未来",1,320,"s"
"40622","段階",1,320,"s"
"40623","理由",1,320,"s"
"40624","自信",1,320,"s"
"40625","自分",2,320,"s"
"40626","責任",2,320,"s"
"40627","身",1,320,"s"
"40628","選手",1,320,"s"
"40629","部分",3,320,"s"
"40630","面",1,320,"s"
"40631","いずれ",1,320,"s"
"40632","僕たち",1,320,"s"
"40633","一番",1,320,"s"
"40634","今",1,320,"s"
"40635","前",2,320,"s"
"40636","結果",2,320,"s"
"40637","ガーナ",2,320,"s"
"40638","フランクフルト",2,320,"s"
"40639","ヴァイッド・ハリルホジッチ",1,320,"s"
"40640","日本",10,320,"s"
"40641","朗",1,320,"s"
"40642","西野",1,320,"s"
"40643","誠",1,320,"s"
"40644","長谷部",3,320,"s"
"40645","不振",1,320,"s"
"40646","可能",1,320,"s"
"40647","大切",1,320,"s"
"40648","必要",1,320,"s"
"40649","正直",1,320,"s"
"40650","重要",1,320,"s"
"40651","中",1,320,"s"
"40652","元",1,320,"s"
"40653","官",1,320,"s"
"40654","性",1,320,"s"
"40655","感",1,320,"s"
"40656","戦",2,320,"s"
"40657","日",2,320,"s"
"40658","杯",1,320,"s"
"40659","界",1,320,"s"
"40660","間",1,320,"s"
"40661","25",1,320,"s"
"40662","3",4,320,"s"
"40663","30",1,320,"s"
"40664","4",1,320,"s"
"40665","こと",3,320,"s"
"40666","ため",1,320,"s"
"40667","の",2,320,"s"
"40668","はず",2,320,"s"
"40669","よう",1,320,"s"
"40670","上",1,320,"s"
"40671","ある",1,319,"s"
"40672","する",9,319,"s"
"40673","できる",1,319,"s"
"40674","バラつく",1,319,"s"
"40675","並ぶ",1,319,"s"
"40676","向ける",1,319,"s"
"40677","思う",1,319,"s"
"40678","考える",3,319,"s"
"40679","行う",1,319,"s"
"40680","話す",2,319,"s"
"40681","迎える",1,319,"s"
"40682","いる",2,319,"s"
"40683","もらう",1,319,"s"
"40684","バック",2,319,"s"
"40685","プレー",1,319,"s"
"40686","交換",1,319,"s"
"40687","代表",1,319,"s"
"40688","併用",1,319,"s"
"40689","分散",1,319,"s"
"40690","合宿",1,319,"s"
"40691","対応",1,319,"s"
"40692","意見",1,319,"s"
"40693","所属",1,319,"s"
"40694","採用",2,319,"s"
"40695","明言",1,319,"s"
"40696","監督",3,319,"s"
"40697","示唆",1,319,"s"
"40698","練習",3,319,"s"
"40699","試合",1,319,"s"
"40700","話",1,319,"s"
"40701","説明",1,319,"s"
"40702","集結",1,319,"s"
"40703","やり方",1,319,"s"
"40704","オプション",1,319,"s"
"40705","グループ",1,319,"s"
"40706","コンディション",1,319,"s"
"40707","サッカー",2,319,"s"
"40708","システム",1,319,"s"
"40709","スタジアム",1,319,"s"
"40710","チーム",1,319,"s"
"40711","ライン",1,319,"s"
"40712","リベロ",1,319,"s"
"40713","全員",1,319,"s"
"40714","国内",1,319,"s"
"40715","左",1,319,"s"
"40716","戦術",1,319,"s"
"40717","機会",1,319,"s"
"40718","県内",1,319,"s"
"40719","複数",1,319,"s"
"40720","親善",1,319,"s"
"40721","間隔",1,319,"s"
"40722","１つ",1,319,"s"
"40723","ＭＦ",1,319,"s"
"40724","それ",1,319,"s"
"40725","前",1,319,"s"
"40726","ガーナ",1,319,"s"
"40727","フランクフルト",2,319,"s"
"40728","千葉",1,319,"s"
"40729","日本",1,319,"s"
"40730","日産",1,319,"s"
"40731","昌子",1,319,"s"
"40732","朗",1,319,"s"
"40733","植田",1,319,"s"
"40734","槙野",1,319,"s"
"40735","浦和",1,319,"s"
"40736","西野",2,319,"s"
"40737","長谷部",2,319,"s"
"40738","鹿島",1,319,"s"
"40739","可能",1,319,"s"
"40740","人",2,319,"s"
"40741","性",1,319,"s"
"40742","戦",1,319,"s"
"40743","日",3,319,"s"
"40744","案",1,319,"s"
"40745","目",1,319,"s"
"40746","組",1,319,"s"
"40747","０",1,319,"s"
"40748","２",2,319,"s"
"40749","３",5,319,"s"
"40750","５",2,319,"s"
"40751","６",2,319,"s"
"40752","８",1,319,"s"
"40753","ため",1,319,"s"
"40754","中",1,319,"s"
"40755","する",8,318,"s"
"40756","つかむ",1,318,"s"
"40757","張る",1,318,"s"
"40758","見る",1,318,"s"
"40759","話す",1,318,"s"
"40760","いる",4,318,"s"
"40761","スタート",1,318,"s"
"40762","代表",2,318,"s"
"40763","会談",1,318,"s"
"40764","合宿",2,318,"s"
"40765","提訴",1,318,"s"
"40766","毀損",1,318,"s"
"40767","激励",1,318,"s"
"40768","監督",2,318,"s"
"40769","訪問",1,318,"s"
"40770","評価",1,318,"s"
"40771","説明",1,318,"s"
"40772","サッカー",1,318,"s"
"40773","タイミング",1,318,"s"
"40774","ハリルホジッチ",1,318,"s"
"40775","会長",1,318,"s"
"40776","協会",1,318,"s"
"40777","宿舎",1,318,"s"
"40778","気持ち",1,318,"s"
"40779","肩肘",1,318,"s"
"40780","訴状",1,318,"s"
"40781","選手",1,318,"s"
"40782","日本",2,318,"s"
"40783","田嶋",1,318,"s"
"40784","西野",1,318,"s"
"40785","名誉",1,318,"s"
"40786","残念",1,318,"s"
"40787","こと",1,318,"s"
"40788","つもり",1,318,"s"
"40789","せる",1,317,"s"
"40790","れる",2,317,"s"
"40791","ある",1,317,"s"
"40792","する",5,317,"s"
"40793","つくる",1,317,"s"
"40794","できる",1,317,"s"
"40795","入る",1,317,"s"
"40796","向かう",1,317,"s"
"40797","変わる",1,317,"s"
"40798","思う",1,317,"s"
"40799","振り返る",1,317,"s"
"40800","生かす",1,317,"s"
"40801","細める",1,317,"s"
"40802","考える",2,317,"s"
"40803","聞く",1,317,"s"
"40804","行う",1,317,"s"
"40805","見せる",1,317,"s"
"40806","述べる",1,317,"s"
"40807","過ごす",1,317,"s"
"40808","いる",2,317,"s"
"40809","くる",1,317,"s"
"40810","(",1,317,"s"
"40811",")",1,317,"s"
"40812","スタート",1,317,"s"
"40813","デビュー",1,317,"s"
"40814","プレー",1,317,"s"
"40815","代表",1,317,"s"
"40816","再会",1,317,"s"
"40817","出場",1,317,"s"
"40818","加入",1,317,"s"
"40819","向上",1,317,"s"
"40820","意味",1,317,"s"
"40821","所属",1,317,"s"
"40822","指揮",1,317,"s"
"40823","昇格",1,317,"s"
"40824","生活",1,317,"s"
"40825","監督",6,317,"s"
"40826","移籍",1,317,"s"
"40827","表現",3,317,"s"
"40828","記録",1,317,"s"
"40829","評価",1,317,"s"
"40830","関係",1,317,"s"
"40831","～",1,317,"s"
"40832","仕方",1,317,"s"
"40833","AFC",1,317,"s"
"40834","MF",1,317,"s"
"40835","W",1,317,"s"
"40836","コミュニケーション",1,317,"s"
"40837","チャンピオンズ",1,317,"s"
"40838","チーム",3,317,"s"
"40839","トップ",2,317,"s"
"40840","パフォーマンス",1,317,"s"
"40841","プロ",1,317,"s"
"40842","メリット",1,317,"s"
"40843","ユース",1,317,"s"
"40844","リーグ",1,317,"s"
"40845","全員",1,317,"s"
"40846","出身",1,317,"s"
"40847","基本",1,317,"s"
"40848","師弟",1,317,"s"
"40849","当たり",1,317,"s"
"40850","恩師",1,317,"s"
"40851","感じ",1,317,"s"
"40852","才能",1,317,"s"
"40853","日本人",1,317,"s"
"40854","日本語",1,317,"s"
"40855","時代",1,317,"s"
"40856","最年少",1,317,"s"
"40857","月",1,317,"s"
"40858","期限",1,317,"s"
"40859","機",1,317,"s"
"40860","気持ち",1,317,"s"
"40861","生き物",2,317,"s"
"40862","目",1,317,"s"
"40863","笑み",1,317,"s"
"40864","選手",1,317,"s"
"40865","間",1,317,"s"
"40866","高校",1,317,"s"
"40867","これ",1,317,"s"
"40868","それ",1,317,"s"
"40869","当時",3,317,"s"
"40870","途中",1,317,"s"
"40871","FW",1,317,"s"
"40872","G",1,317,"s"
"40873","ガンバ大阪",1,317,"s"
"40874","デュッセルドルフ",2,317,"s"
"40875","バイエルン",1,317,"s"
"40876","ロシア",1,317,"s"
"40877","原口",1,317,"s"
"40878","大阪",1,317,"s"
"40879","宇佐美",5,317,"s"
"40880","日本",1,317,"s"
"40881","朗",1,317,"s"
"40882","西野",3,317,"s"
"40883","貴史",1,317,"s"
"40884","ポジティブ",1,317,"s"
"40885","元気",1,317,"s"
"40886","独特",2,317,"s"
"40887","さ",2,317,"s"
"40888","ぶり",1,317,"s"
"40889","付き",1,317,"s"
"40890","先",1,317,"s"
"40891","官",1,317,"s"
"40892","年",5,317,"s"
"40893","年生",1,317,"s"
"40894","日",1,317,"s"
"40895","杯",1,317,"s"
"40896","歳",1,317,"s"
"40897","的",1,317,"s"
"40898","09",1,317,"s"
"40899","1",1,317,"s"
"40900","11",1,317,"s"
"40901","14",1,317,"s"
"40902","17",1,317,"s"
"40903","2",1,317,"s"
"40904","2009",1,317,"s"
"40905","2011",1,317,"s"
"40906","5",1,317,"s"
"40907","7",1,317,"s"
"40908","こと",3,317,"s"
"40909","ため",1,317,"s"
"40910","もと",1,317,"s"
"40911","もの",1,317,"s"
"40912","よう",1,317,"s"
"40913","ん",1,317,"s"
"40914","られる",2,316,"s"
"40915","れる",1,316,"s"
"40916","ある",4,316,"s"
"40917","いる",2,316,"s"
"40918","しれる",1,316,"s"
"40919","する",5,316,"s"
"40920","なる",3,316,"s"
"40921","伝える",1,316,"s"
"40922","作り上げる",1,316,"s"
"40923","出す",1,316,"s"
"40924","噛み分ける",1,316,"s"
"40925","始まる",1,316,"s"
"40926","引っ張る",1,316,"s"
"40927","思う",1,316,"s"
"40928","振る",1,316,"s"
"40929","教わる",1,316,"s"
"40930","残る",2,316,"s"
"40931","浮かべる",1,316,"s"
"40932","生かす",2,316,"s"
"40933","立つ",1,316,"s"
"40934","築く",1,316,"s"
"40935","落とし込む",1,316,"s"
"40936","行う",1,316,"s"
"40937","見せる",3,316,"s"
"40938","言う",1,316,"s"
"40939","話す",2,316,"s"
"40940","走る",1,316,"s"
"40941","いく",3,316,"s"
"40942","いける",1,316,"s"
"40943","くる",1,316,"s"
"40944","交代",1,316,"s"
"40945","代表",1,316,"s"
"40946","合宿",1,316,"s"
"40947","合流",1,316,"s"
"40948","意味",1,316,"s"
"40949","監督",6,316,"s"
"40950","経験",4,316,"s"
"40951","練習",1,316,"s"
"40952","DF",1,316,"s"
"40953","W",1,316,"s"
"40954","キャリア",1,316,"s"
"40955","グラウンド",1,316,"s"
"40956","コンディション",1,316,"s"
"40957","ザック",1,316,"s"
"40958","チーム",4,316,"s"
"40959","ハリル",1,316,"s"
"40960","ピッチ",1,316,"s"
"40961","ベース",1,316,"s"
"40962","ヴァイッド・ハリルホジッチ",1,316,"s"
"40963","体",1,316,"s"
"40964","余裕",1,316,"s"
"40965","免疫",1,316,"s"
"40966","冗談",1,316,"s"
"40967","初戦",1,316,"s"
"40968","国内",1,316,"s"
"40969","報道陣",1,316,"s"
"40970","大会",2,316,"s"
"40971","姿",1,316,"s"
"40972","心",1,316,"s"
"40973","戦術",1,316,"s"
"40974","最高",1,316,"s"
"40975","精神",1,316,"s"
"40976","考え方",1,316,"s"
"40977","背中",2,316,"s"
"40978","自身",1,316,"s"
"40979","舞台",1,316,"s"
"40980","色",1,316,"s"
"40981","表情",1,316,"s"
"40982","言葉",2,316,"s"
"40983","話題",1,316,"s"
"40984","選手",4,316,"s"
"40985","遺伝子",1,316,"s"
"40986","部分",1,316,"s"
"40987","これ",1,316,"s"
"40988","僕",2,316,"s"
"40989","それぞれ",1,316,"s"
"40990","たくさん",1,316,"s"
"40991","一番",1,316,"s"
"40992","多く",1,316,"s"
"40993","時間",1,316,"s"
"40994","アギーレ",1,316,"s"
"40995","アルベルト",1,316,"s"
"40996","インテル",1,316,"s"
"40997","ガラタサライ",1,316,"s"
"40998","ザッケローニ",1,316,"s"
"40999","ハビエル",1,316,"s"
"41000","ブラジル",1,316,"s"
"41001","ロシア",2,316,"s"
"41002","ワールドカップ",1,316,"s"
"41003","佑",1,316,"s"
"41004","南アフリカ",1,316,"s"
"41005","岡田",1,316,"s"
"41006","朗",1,316,"s"
"41007","武史",1,316,"s"
"41008","西野",3,316,"s"
"41009","長友",3,316,"s"
"41010","さ",1,316,"s"
"41011","さん",5,316,"s"
"41012","そう",1,316,"s"
"41013","たち",1,316,"s"
"41014","カ月",1,316,"s"
"41015","交じり",1,316,"s"
"41016","人",2,316,"s"
"41017","力",1,316,"s"
"41018","年",1,316,"s"
"41019","年間",1,316,"s"
"41020","度目",1,316,"s"
"41021","弱",1,316,"s"
"41022","日",1,316,"s"
"41023","杯",1,316,"s"
"41024","歳",1,316,"s"
"41025","的",1,316,"s"
"41026","目",1,316,"s"
"41027","都",1,316,"s"
"41028","1",2,316,"s"
"41029","10",1,316,"s"
"41030","3",2,316,"s"
"41031","31",1,316,"s"
"41032","4",1,316,"s"
"41033","5",1,316,"s"
"41034","7",1,316,"s"
"41035","こと",4,316,"s"
"41036","の",1,316,"s"
"41037","はず",1,316,"s"
"41038","よう",2,316,"s"
"41039","上",1,316,"s"
"41040","下",1,316,"s"
"41041","中",2,316,"s"
"41042","れる",2,315,"s"
"41043","する",5,315,"s"
"41044","なる",2,315,"s"
"41045","代える",1,315,"s"
"41046","思う",1,315,"s"
"41047","続く",1,315,"s"
"41048","いる",1,315,"s"
"41049","(",1,315,"s"
"41050",")",1,315,"s"
"41051","代表",1,315,"s"
"41052","出場",1,315,"s"
"41053","所属",1,315,"s"
"41054","手術",1,315,"s"
"41055","招集",1,315,"s"
"41056","発表",2,315,"s"
"41057","練習",1,315,"s"
"41058","負傷",2,315,"s"
"41059","辞退",1,315,"s"
"41060","追加",1,315,"s"
"41061","選出",1,315,"s"
"41062","離脱",1,315,"s"
"41063","GK",2,315,"s"
"41064","W",6,315,"s"
"41065","ひざ",1,315,"s"
"41066","サッカー",1,315,"s"
"41067","セルヒオ・ロメロ",1,315,"s"
